site,plot,tag,species,litterMass.wcorr.T0,dowelMass.wcorr.T0,time.point,litterMass.wcorr,dowelMass.wcorr,mass.loss.litter,percent.loss.litter,mass.loss.dowel,percent.loss.dowel,days_elapsed,years_elapsed,k_litter,soil.vwc,GWC,WHC,MAT,MAP,Elevation,Longitude,Latitude,Species,soil.SIR,soil.pH,high.rep
SERC,2,1121,LITU,5.59706422,2.25,2,0.754284963,1.278148358,4.842779257,0.865235607,0.971851642,0.431934063,620,1.698630137,1.179907984,37.53333333,0.28490589,0.366515014,13.6,1075,15,-76.55678514,38.89871357,LITU,5.207475254,5.43,FALSE
SERC,2,1121,LITU,5.59706422,2.25,2,0.754284963,1.278148358,4.842779257,0.865235607,0.971851642,0.431934063,620,1.698630137,1.179907984,37.53333333,0.28490589,0.366515014,13.6,1075,15,-76.55678514,38.89871357,LITU,5.207475254,5.43,FALSE
SERC,2,1122,LITU,5.61412844,2.214,1,2.540183459,1.114854806,3.073944981,0.547537345,1.099145194,0.49645221,284,0.778082192,1.01923686,26.56666667,0.28490589,0.366515014,13.6,1075,15,-76.55678514,38.89871357,LITU,5.207475254,5.43,FALSE
SERC,3,1123,FAGR,6.011375839,2.187,1,4.281935735,1.389898691,1.729440104,0.287694556,0.797101309,0.364472478,284,0.778082192,0.43600595,28.76666667,0.310150991,0.379407832,13.6,1075,15,-76.55771719,38.8981355,FAGR,4.001777308,5.45,FALSE
SERC,3,1125,FAGR,5.905167785,2.178,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,36.46666667,0.310150991,0.379407832,13.6,1075,15,-76.55771719,38.8981355,FAGR,4.001777308,5.45,FALSE
SERC,3,1125,FAGR,5.905167785,2.178,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,36.46666667,0.310150991,0.379407832,13.6,1075,15,-76.55771719,38.8981355,FAGR,4.001777308,5.45,FALSE
SERC,4,1127,ACRU,5.282142857,2.187,1,2.786531897,1.235293346,2.49561096,0.472461845,0.951706654,0.435165365,284,0.778082192,0.821936411,25.83333333,0.286314797,0.363099361,13.6,1075,15,-76.55790267,38.89693804,ACRU,5.215046126,5.97,FALSE
SERC,4,1128,ACRU,5.31525974,2.151,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,38.26666667,0.286314797,0.363099361,13.6,1075,15,-76.55790267,38.89693804,ACRU,5.215046126,5.97,FALSE
SERC,4,1128,ACRU,5.31525974,2.151,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,38.26666667,0.286314797,0.363099361,13.6,1075,15,-76.55790267,38.89693804,ACRU,5.215046126,5.97,FALSE
SERC,5,1129,LITU,5.7571875,2.124,1,2.336657899,1.272601919,3.420529601,0.594132048,0.851398081,0.400846554,284,0.778082192,1.158910233,28.76666667,0.296566348,0.428948541,13.6,1075,15,-76.55674621,38.89676579,LITU,5.225392837,5.39,FALSE
SERC,5,1130,LITU,5.553229167,2.358,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,29.86666667,0.296566348,0.428948541,13.6,1075,15,-76.55674621,38.89676579,LITU,5.225392837,5.39,FALSE
SERC,5,1130,LITU,5.553229167,2.358,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,29.86666667,0.296566348,0.428948541,13.6,1075,15,-76.55674621,38.89676579,LITU,5.225392837,5.39,FALSE
SERC,6,1134,ACRU,5.509565217,2.034,1,2.440464147,1.069906553,3.069101071,0.557049595,0.964093447,0.473988912,284,0.778082192,1.04654428,38,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1135,ACRU,5.645869565,2.178,1,2.824692006,1.384135901,2.821177559,0.49968876,0.793864099,0.36449224,284,0.778082192,0.890040796,38,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1136,ACRU,5.810869565,2.214,2,1.749529545,0.161109315,4.061340021,0.698921216,2.052890685,0.927231565,620,1.698630137,0.706677269,37.93333333,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1136,ACRU,5.810869565,2.214,2,1.749529545,0.161109315,4.061340021,0.698921216,2.052890685,0.927231565,620,1.698630137,0.706677269,37.93333333,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1136,ACRU,5.810869565,2.214,2,1.749529545,0.161109315,4.061340021,0.698921216,2.052890685,0.927231565,620,1.698630137,0.706677269,37.93333333,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1138,ACRU,5.559782609,2.223,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,37.93333333,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1138,ACRU,5.559782609,2.223,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,37.93333333,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1139,ACRU,5.545434783,2.106,1,2.705666716,1.339899587,2.839768066,0.512091148,0.766100413,0.363770377,284,0.778082192,0.922301882,38,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1140,ACRU,5.51673913,2.025,1,2.430621286,1.639151673,3.086117844,0.559409784,0.385848327,0.190542384,284,0.778082192,1.053410628,38,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1141,ACRU,5.581304348,2.196,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,37.93333333,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1141,ACRU,5.581304348,2.196,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,37.93333333,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1142,ACRU,5.818043478,2.034,1,2.453501499,1.335450055,3.364541979,0.578294403,0.698549945,0.343436551,284,0.778082192,1.1097129,38,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1143,ACRU,5.595652174,2.313,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,37.93333333,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1143,ACRU,5.595652174,2.313,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,37.93333333,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1145,ACRU,5.631521739,2.16,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,37.93333333,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1145,ACRU,5.631521739,2.16,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,37.93333333,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1146,ACRU,5.818043478,2.016,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,37.93333333,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1146,ACRU,5.818043478,2.016,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,37.93333333,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1147,ACRU,5.595652174,2.376,1,7.070569385,2.098416145,-1.474917211,-0.263582718,0.277583855,0.116828222,284,0.778082192,-0.300676607,38,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,6,1148,ACRU,5.904130435,2.223,1,2.130208367,1.18527346,3.773922068,0.639200321,1.03772654,0.466813558,284,0.778082192,1.310185981,38,0.363874245,0.475780411,13.6,1075,15,-76.55569478,38.896476,ACRU,3.467688836,4.43,TRUE
SERC,7,1150,FAGR,5.736543909,2.484,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,27.2,0.238250403,0.31200644,13.6,1075,15,-76.55567094,38.8952141,FAGR,4.19098673,4.45,FALSE
SERC,7,1150,FAGR,5.736543909,2.484,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,27.2,0.238250403,0.31200644,13.6,1075,15,-76.55567094,38.8952141,FAGR,4.19098673,4.45,FALSE
SERC,7,1151,FAGR,5.864022663,2.295,1,4.988788175,1.85937199,0.875234488,0.149254963,0.43562801,0.189816126,284,0.778082192,0.207745148,20.06666667,0.238250403,0.31200644,13.6,1075,15,-76.55567094,38.8952141,FAGR,4.19098673,4.45,FALSE
SERC,8,1153,LITU,5.515,2.223,1,3.162640921,1.263023708,2.352359079,0.426538364,0.959976292,0.431838188,284,0.778082192,0.714660026,32.16666667,0.290457837,0.396625773,13.6,1075,15,-76.55618099,38.89412723,LITU,6.538776456,5.48,FALSE
SERC,8,1154,LITU,5.675,1.809,2,2.510207169,0.9014201,3.164792831,0.557672746,0.9075799,0.501702543,620,1.698630137,0.48021359,41.03333333,0.290457837,0.396625773,13.6,1075,15,-76.55618099,38.89412723,LITU,6.538776456,5.48,FALSE
SERC,8,1154,LITU,5.675,1.809,2,2.510207169,0.9014201,3.164792831,0.557672746,0.9075799,0.501702543,620,1.698630137,0.48021359,41.03333333,0.290457837,0.396625773,13.6,1075,15,-76.55618099,38.89412723,LITU,6.538776456,5.48,FALSE
SERC,8,1154,LITU,5.675,1.809,2,2.510207169,0.9014201,3.164792831,0.557672746,0.9075799,0.501702543,620,1.698630137,0.48021359,41.03333333,0.290457837,0.396625773,13.6,1075,15,-76.55618099,38.89412723,LITU,6.538776456,5.48,FALSE
SERC,9,1157,ACRU,5.303136531,2.07,2,1.4652,1.24062643,3.837936531,0.723710677,0.82937357,0.40066356,620,1.698630137,0.757261198,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1157,ACRU,5.303136531,2.07,2,1.4652,1.24062643,3.837936531,0.723710677,0.82937357,0.40066356,620,1.698630137,0.757261198,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1157,ACRU,5.303136531,2.07,2,1.4652,1.24062643,3.837936531,0.723710677,0.82937357,0.40066356,620,1.698630137,0.757261198,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1158,ACRU,5.540479705,2.259,2,1.193698513,1.10118273,4.346781191,0.78454961,1.15781727,0.512535312,620,1.698630137,0.90368384,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1158,ACRU,5.540479705,2.259,2,1.193698513,1.10118273,4.346781191,0.78454961,1.15781727,0.512535312,620,1.698630137,0.90368384,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1158,ACRU,5.540479705,2.259,2,1.193698513,1.10118273,4.346781191,0.78454961,1.15781727,0.512535312,620,1.698630137,0.90368384,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1159,ACRU,5.384723247,2.367,2,0.9247,1.4841261,4.460023247,0.82827344,0.8828739,0.372992776,620,1.698630137,1.037219225,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1159,ACRU,5.384723247,2.367,2,0.9247,1.4841261,4.460023247,0.82827344,0.8828739,0.372992776,620,1.698630137,1.037219225,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1159,ACRU,5.384723247,2.367,2,0.9247,1.4841261,4.460023247,0.82827344,0.8828739,0.372992776,620,1.698630137,1.037219225,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1160,ACRU,5.503394834,2.448,2,2.1231,1.538136653,3.380294834,0.614219938,0.909863347,0.371676204,620,1.698630137,0.560738821,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1160,ACRU,5.503394834,2.448,2,2.1231,1.538136653,3.380294834,0.614219938,0.909863347,0.371676204,620,1.698630137,0.560738821,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1160,ACRU,5.503394834,2.448,2,2.1231,1.538136653,3.380294834,0.614219938,0.909863347,0.371676204,620,1.698630137,0.560738821,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1161,ACRU,5.592398524,2.187,2,1.1182,0.83305617,4.474198524,0.800050015,1.35394383,0.619087257,620,1.698630137,0.947638915,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1161,ACRU,5.592398524,2.187,2,1.1182,0.83305617,4.474198524,0.800050015,1.35394383,0.619087257,620,1.698630137,0.947638915,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1161,ACRU,5.592398524,2.187,2,1.1182,0.83305617,4.474198524,0.800050015,1.35394383,0.619087257,620,1.698630137,0.947638915,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1162,ACRU,5.570147601,2.259,2,0.7408,1.775186007,4.829347601,0.86700532,0.483813993,0.214171754,620,1.698630137,1.187690071,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1162,ACRU,5.570147601,2.259,2,0.7408,1.775186007,4.829347601,0.86700532,0.483813993,0.214171754,620,1.698630137,1.187690071,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1162,ACRU,5.570147601,2.259,2,0.7408,1.775186007,4.829347601,0.86700532,0.483813993,0.214171754,620,1.698630137,1.187690071,29.13333333,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1163,ACRU,5.481143911,2.412,1,2.857025246,1.978956448,2.624118665,0.478753835,0.433043552,0.179537128,284,0.778082192,0.837357376,21.5,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1164,ACRU,5.518228782,2.196,1,2.945461217,2.155194404,2.572767565,0.466230681,0.040805596,0.018581783,284,0.778082192,0.806844736,21.5,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1166,ACRU,5.310553506,2.16,1,3.077253577,1.666358886,2.233299928,0.420539954,0.493641114,0.228537553,284,0.778082192,0.701286536,21.5,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1167,ACRU,5.555313653,2.16,1,3.152194025,1.966312134,2.403119629,0.432580369,0.193687866,0.089670309,284,0.778082192,0.72827288,21.5,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1168,ACRU,5.49597786,1.872,1,3.128314176,0.812617914,2.367663684,0.430799349,1.059382086,0.565909234,284,0.778082192,0.72424517,21.5,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1170,ACRU,5.436642066,2.268,1,2.367025587,1.782155593,3.06961648,0.564616254,0.485844407,0.214217111,284,0.778082192,1.068688465,21.5,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,9,1171,ACRU,5.562730627,2.223,1,2.988128901,NA,2.574601727,0.462830559,NA,NA,284,0.778082192,0.798683877,21.5,0.304130873,0.42876364,13.6,1075,15,-76.55639034,38.89325803,ACRU,4.540871993,4.83,TRUE
SERC,10,1174,FAGR,6.244725738,2.268,2,3.498,1.550045096,2.746725738,0.439847297,0.717954904,0.3165586,620,1.698630137,0.34118425,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1174,FAGR,6.244725738,2.268,2,3.498,1.550045096,2.746725738,0.439847297,0.717954904,0.3165586,620,1.698630137,0.34118425,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1174,FAGR,6.244725738,2.268,2,3.498,1.550045096,2.746725738,0.439847297,0.717954904,0.3165586,620,1.698630137,0.34118425,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1175,FAGR,6.359493671,2.169,2,3.8291,1.922402059,2.530393671,0.397892317,0.246597941,0.113691997,620,1.698630137,0.29866359,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1175,FAGR,6.359493671,2.169,2,3.8291,1.922402059,2.530393671,0.397892317,0.246597941,0.113691997,620,1.698630137,0.29866359,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1175,FAGR,6.359493671,2.169,2,3.8291,1.922402059,2.530393671,0.397892317,0.246597941,0.113691997,620,1.698630137,0.29866359,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1176,FAGR,6.352742616,2.259,1,5.22686913,2.138492189,1.125873487,0.177226366,0.120507811,0.053345644,284,0.778082192,0.250711516,16.76666667,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1178,FAGR,6.231223629,2.268,2,3.7765,1.653873545,2.454723629,0.393939261,0.614126455,0.27077886,620,1.698630137,0.294811129,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1178,FAGR,6.231223629,2.268,2,3.7765,1.653873545,2.454723629,0.393939261,0.614126455,0.27077886,620,1.698630137,0.294811129,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1178,FAGR,6.231223629,2.268,2,3.7765,1.653873545,2.454723629,0.393939261,0.614126455,0.27077886,620,1.698630137,0.294811129,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1180,FAGR,6.285232068,2.484,1,5.327858092,2.378596221,0.957373975,0.152321182,0.105403779,0.042433083,284,0.778082192,0.212385618,16.76666667,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1181,FAGR,6.298734177,2.403,2,2.8777,NA,3.421034177,0.543130426,NA,NA,620,1.698630137,0.461170038,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1181,FAGR,6.298734177,2.403,2,2.8777,NA,3.421034177,0.543130426,NA,NA,620,1.698630137,0.461170038,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1181,FAGR,6.298734177,2.403,2,2.8777,NA,3.421034177,0.543130426,NA,NA,620,1.698630137,0.461170038,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1182,FAGR,6.258227848,2.313,2,3.8671,1.299690767,2.391127848,0.382077468,1.013309233,0.438093054,620,1.698630137,0.283400236,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1182,FAGR,6.258227848,2.313,2,3.8671,1.299690767,2.391127848,0.382077468,1.013309233,0.438093054,620,1.698630137,0.283400236,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1182,FAGR,6.258227848,2.313,2,3.8671,1.299690767,2.391127848,0.382077468,1.013309233,0.438093054,620,1.698630137,0.283400236,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1184,FAGR,6.359493671,2.268,2,4.696925413,1.347972853,1.662568257,0.261430916,0.920027147,0.405655708,620,1.698630137,0.178402955,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1184,FAGR,6.359493671,2.268,2,4.696925413,1.347972853,1.662568257,0.261430916,0.920027147,0.405655708,620,1.698630137,0.178402955,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1184,FAGR,6.359493671,2.268,2,4.696925413,1.347972853,1.662568257,0.261430916,0.920027147,0.405655708,620,1.698630137,0.178402955,28.2,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1185,FAGR,6.366244726,2.259,1,5.254645654,2.182077211,1.111599072,0.174608285,0.076922789,0.034051699,284,0.778082192,0.246628442,16.76666667,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1186,FAGR,6.359493671,2.313,1,4.839063758,2.209199001,1.520429913,0.239080341,0.103800999,0.044877215,284,0.778082192,0.351155061,16.76666667,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1187,FAGR,6.501265823,2.205,1,5.356515224,2.015978793,1.144750599,0.176081186,0.189021207,0.085723904,284,0.778082192,0.248923935,16.76666667,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,10,1191,FAGR,6.237974684,2.412,1,4.265986351,2.255678182,1.971988333,0.316126376,0.156321818,0.064810041,284,0.778082192,0.488357327,16.76666667,0.252673985,0.38544981,13.6,1075,15,-76.5571512,38.8927417,FAGR,4.945373558,4.71,TRUE
SERC,11,1193,ACRU,5.505872576,2.439,1,3.152830897,1.254222372,2.353041679,0.42736944,1.184777628,0.485763685,284,0.778082192,0.716523939,37.93333333,0.339672961,0.449141497,13.6,1075,15,-76.55690293,38.89219031,ACRU,6.044080436,4.94,FALSE
SERC,11,1194,ACRU,5.436288089,1.962,2,0.2929,0.7121,5.143388089,0.946121325,1.2499,0.637054027,620,1.698630137,1.719633046,38.6,0.339672961,0.449141497,13.6,1075,15,-76.55690293,38.89219031,ACRU,6.044080436,4.94,FALSE
SERC,11,1194,ACRU,5.436288089,1.962,2,0.2929,0.7121,5.143388089,0.946121325,1.2499,0.637054027,620,1.698630137,1.719633046,38.6,0.339672961,0.449141497,13.6,1075,15,-76.55690293,38.89219031,ACRU,6.044080436,4.94,FALSE
SERC,11,1194,ACRU,5.436288089,1.962,2,0.2929,0.7121,5.143388089,0.946121325,1.2499,0.637054027,620,1.698630137,1.719633046,38.6,0.339672961,0.449141497,13.6,1075,15,-76.55690293,38.89219031,ACRU,6.044080436,4.94,FALSE
SERC,12,1197,LITU,5.470263158,2.331,1,2.82277745,2.001096314,2.647485708,0.48397776,0.329903686,0.141528823,284,0.778082192,0.850302732,38.1,0.276069646,0.36161259,13.6,1075,15,-76.55503637,38.89192096,LITU,5.819136798,5.44,FALSE
SERC,13,1199,ACRU,5.650328947,2.421,1,3.060743537,2.008262438,2.58958541,0.458307018,0.412737562,0.170482264,284,0.778082192,0.78790634,35.9,0.270858525,0.330056524,13.6,1075,15,-76.55480418,38.89125864,ACRU,4.417607575,5.1,FALSE
SERC,13,1200,ACRU,5.626907895,2.169,2,0.6484,1.7025,4.978507895,0.884767973,0.4665,0.215076072,620,1.698630137,1.272088322,39.4,0.270858525,0.330056524,13.6,1075,15,-76.55480418,38.89125864,ACRU,4.417607575,5.1,FALSE
SERC,13,1200,ACRU,5.626907895,2.169,2,0.6484,1.7025,4.978507895,0.884767973,0.4665,0.215076072,620,1.698630137,1.272088322,39.4,0.270858525,0.330056524,13.6,1075,15,-76.55480418,38.89125864,ACRU,4.417607575,5.1,FALSE
SERC,13,1200,ACRU,5.626907895,2.169,2,0.6484,1.7025,4.978507895,0.884767973,0.4665,0.215076072,620,1.698630137,1.272088322,39.4,0.270858525,0.330056524,13.6,1075,15,-76.55480418,38.89125864,ACRU,4.417607575,5.1,FALSE
SERC,14,1202,FAGR,5.617530488,2.097,1,4.541966102,2.058702856,1.075564386,0.191465696,0.038297144,0.018262825,284,0.778082192,0.273148742,27.76666667,0.315698094,0.406879812,13.6,1075,15,-76.55568351,38.88966973,FAGR,5.920830939,5.67,FALSE
SERC,14,1203,FAGR,5.447103659,2.511,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,33.7,0.315698094,0.406879812,13.6,1075,15,-76.55568351,38.88966973,FAGR,5.920830939,5.67,FALSE
